name,year,frequency
politique,16,244
guerre,17,127
international,17,92
analyse,17,221
interview,17,118
immigration,17,6
nationale,17,90
analyses,17,73
poutine,17,44
politique,17,250
guerre,18,122
international,18,92
analyse,18,217
interview,18,141
immigration,18,10
nationale,18,117
analyses,18,73
poutine,18,37
politique,18,237
guerre,19,108
international,19,117
analyse,19,267
interview,19,162
immigration,19,14
nationale,19,102
analyses,19,73
poutine,19,54
politique,19,222
guerre,20,134
international,20,103
analyse,20,264
interview,20,144
immigration,20,9
nationale,20,98
analyses,20,83
poutine,20,59
politique,20,205
guerre,21,148
international,21,73
analyse,21,225
interview,21,150
immigration,21,12
nationale,21,105
analyses,21,81
poutine,21,26
politique,21,197
guerre,22,136
international,22,71
analyse,22,244
interview,22,159
immigration,22,25
nationale,22,111
analyses,22,70
poutine,22,13
politique,22,193
guerre,23,189
international,23,97
analyse,23,212
interview,23,174
immigration,23,19
nationale,23,129
analyses,23,66
poutine,23,19
politique,23,199
guerre,24,170
international,24,118
analyse,24,178
interview,24,197
immigration,24,9
nationale,24,144
analyses,24,65
poutine,24,23
politique,24,199
guerre,25,83
international,25,129
analyse,25,188
interview,25,182
immigration,25,14
nationale,25,100
analyses,25,70
poutine,25,23
politique,25,191
guerre,26,92
international,26,89
analyse,26,234
interview,26,177
immigration,26,10
nationale,26,51
analyses,26,71
poutine,26,26
politique,26,137
guerre,27,120
international,27,67
analyse,27,283
interview,27,198
immigration,27,12
nationale,27,62
analyses,27,73
poutine,27,23
politique,27,158
guerre,28,153
international,28,111
analyse,28,257
interview,28,192
immigration,28,23
nationale,28,104
analyses,28,81
poutine,28,45
politique,28,260
guerre,29,172
international,29,130
analyse,29,265
interview,29,156
immigration,29,28
nationale,29,122
analyses,29,86
poutine,29,45
politique,29,294
guerre,30,138
international,30,114
analyse,30,301
interview,30,143
immigration,30,16
nationale,30,112
analyses,30,85
poutine,30,19
politique,30,273
guerre,31,128
international,31,103
analyse,31,283
interview,31,116
immigration,31,4
nationale,31,95
analyses,31,76
poutine,31,11
politique,31,329
guerre,32,182
international,32,108
analyse,32,257
interview,32,96
immigration,32,15
nationale,32,96
analyses,32,76
poutine,32,44
politique,32,385
guerre,33,202
international,33,119
analyse,33,266
interview,33,110
immigration,33,20
nationale,33,128
analyses,33,74
poutine,33,56
politique,33,367
guerre,34,155
international,34,131
analyse,34,309
interview,34,110
immigration,34,14
nationale,34,126
analyses,34,80
poutine,34,47
politique,34,274
guerre,35,154
international,35,145
analyse,35,294
interview,35,135
immigration,35,18
nationale,35,119
analyses,35,75
poutine,35,37
politique,35,214
guerre,36,170
international,36,149
analyse,36,226
interview,36,158
immigration,36,17
nationale,36,133
analyses,36,56
poutine,36,13
politique,36,223
guerre,37,144
international,37,148
analyse,37,199
interview,37,148
immigration,37,27
nationale,37,110
analyses,37,54
poutine,37,17
politique,37,225
guerre,38,123
international,38,150
analyse,38,216
interview,38,150
immigration,38,41
nationale,38,95
analyses,38,60
poutine,38,48
politique,38,255
guerre,39,146
international,39,141
analyse,39,215
interview,39,164
immigration,39,29
nationale,39,119
analyses,39,61
poutine,39,46
politique,39,267
guerre,40,137
international,40,152
analyse,40,184
interview,40,152
immigration,40,54
nationale,40,125
analyses,40,53
poutine,40,16
politique,40,243
guerre,41,104
international,41,161
analyse,41,166
interview,41,132
immigration,41,59
nationale,41,127
analyses,41,50
poutine,41,11
politique,41,226
guerre,42,103
international,42,153
analyse,42,154
interview,42,126
immigration,42,55
nationale,42,114
analyses,42,49
poutine,42,9
politique,42,235
guerre,43,105
international,43,145
analyse,43,165
interview,43,111
immigration,43,99
nationale,43,88
analyses,43,53
poutine,43,11
politique,43,234
guerre,44,112
international,44,142
analyse,44,206
interview,44,104
immigration,44,101
nationale,44,90
analyses,44,60
poutine,44,12
politique,44,255
guerre,45,119
international,45,141
analyse,45,219
interview,45,103
immigration,45,89
nationale,45,87
analyses,45,61
poutine,45,13
politique,45,287
guerre,46,108
international,46,147
analyse,46,218
interview,46,112
immigration,46,84
nationale,46,80
analyses,46,59
poutine,46,14
politique,46,293
guerre,47,104
international,47,149
analyse,47,222
interview,47,127
immigration,47,80
nationale,47,96
analyses,47,57
poutine,47,14
politique,47,285
guerre,48,111
international,48,146
analyse,48,195
interview,48,120
immigration,48,59
nationale,48,96
analyses,48,54
poutine,48,14
politique,48,266
guerre,49,110
international,49,135
analyse,49,192
interview,49,121
immigration,49,51
nationale,49,93
analyses,49,49
poutine,49,14
politique,49,255
guerre,50,110
international,50,123
analyse,50,189
interview,50,125
immigration,50,59
nationale,50,101
analyses,50,51
poutine,50,13
politique,50,263
guerre,51,133
international,51,92
analyse,51,193
interview,51,169
immigration,51,38
nationale,51,61
analyses,51,59
poutine,51,38
politique,51,195
guerre,52,107
international,52,49
analyse,52,176
interview,52,206
immigration,52,27
nationale,52,60
analyses,52,47
poutine,52,61
politique,52,138
guerre,53,73
international,53,46
analyse,53,146
interview,53,200
immigration,53,23
nationale,53,129
analyses,53,33
poutine,53,38
politique,53,187
guerre,54,125
international,54,71
analyse,54,165
interview,54,167
immigration,54,15
nationale,54,139
analyses,54,47
poutine,54,37
politique,54,286
guerre,55,168
international,55,89
analyse,55,223
interview,55,174
immigration,55,23
nationale,55,97
analyses,55,103
poutine,55,147
politique,55,298
guerre,56,297
international,56,101
analyse,56,309
interview,56,190
immigration,56,73
nationale,56,67
analyses,56,145
poutine,56,435
politique,56,254
guerre,57,737
international,57,125
analyse,57,323
interview,57,164
immigration,57,63
nationale,57,45
analyses,57,146
poutine,57,532
politique,57,234
guerre,58,798
international,58,114
analyse,58,311
interview,58,241
immigration,58,98
nationale,58,40
analyses,58,161
poutine,58,270
politique,58,169
guerre,59,485
international,59,108
analyse,59,318
interview,59,256
immigration,59,102
nationale,59,56
analyses,59,143
poutine,59,112
politique,59,210
guerre,60,334
international,60,145
analyse,60,345
interview,60,206
immigration,60,31
nationale,60,78
analyses,60,104
poutine,60,93
politique,60,310
guerre,61,250
international,61,155
analyse,61,334
interview,61,212
immigration,61,36
nationale,61,80
analyses,61,90
poutine,61,61
politique,61,299
guerre,62,240
international,62,134
analyse,62,286
interview,62,180
immigration,62,49
nationale,62,94
analyses,62,81
poutine,62,75
politique,62,300
guerre,63,228
international,63,114
analyse,63,263
interview,63,144
immigration,63,62
nationale,63,113
analyses,63,71
poutine,63,114
politique,63,345
guerre,64,218
international,64,122
analyse,64,242
interview,64,149
immigration,64,52
nationale,64,116
analyses,64,70
poutine,64,123
politique,64,345
guerre,65,183
international,65,135
analyse,65,211
interview,65,155
immigration,65,26
nationale,65,132
analyses,65,74
poutine,65,107
politique,65,349
guerre,66,165
international,66,129
analyse,66,202
interview,66,153
immigration,66,29
nationale,66,118
analyses,66,76
poutine,66,107
politique,66,362
guerre,67,153
international,67,141
analyse,67,226
interview,67,137
immigration,67,49
nationale,67,87
analyses,67,77
poutine,67,109
politique,67,361
guerre,68,144
international,68,142
analyse,68,221
interview,68,122
immigration,68,42
nationale,68,83
analyses,68,71
poutine,68,99
politique,68,333
guerre,69,138
international,69,131
analyse,69,224
interview,69,130
immigration,69,51
nationale,69,81
analyses,69,69
poutine,69,95
politique,69,293
guerre,70,141
international,70,136
analyse,70,255
interview,70,137
immigration,70,50
nationale,70,80
analyses,70,78
poutine,70,94
politique,70,265
guerre,71,170
international,71,137
analyse,71,280
interview,71,132
immigration,71,32
nationale,71,130
analyses,71,82
poutine,71,144
politique,71,279
guerre,72,180
international,72,127
analyse,72,293
interview,72,140
immigration,72,54
nationale,72,128
analyses,72,85
poutine,72,199
politique,72,330
guerre,73,183
international,73,120
analyse,73,291
interview,73,141
immigration,73,64
nationale,73,88
analyses,73,94
poutine,73,186
politique,73,360
guerre,74,191
international,74,118
analyse,74,265
interview,74,130
immigration,74,49
nationale,74,96
analyses,74,98
poutine,74,158
politique,74,359
guerre,75,182
international,75,107
analyse,75,242
interview,75,134
immigration,75,57
nationale,75,113
analyses,75,92
poutine,75,138
politique,75,338
guerre,76,180
international,76,92
analyse,76,254
interview,76,151
immigration,76,75
nationale,76,143
analyses,76,90
poutine,76,115
politique,76,341
guerre,77,176
international,77,89
analyse,77,246
interview,77,151
immigration,77,90
nationale,77,137
analyses,77,85
poutine,77,102
politique,77,334
guerre,78,157
international,78,109
analyse,78,209
interview,78,126
immigration,78,67
nationale,78,96
analyses,78,70
poutine,78,111
politique,78,282
guerre,79,158
international,79,121
analyse,79,227
interview,79,120
immigration,79,26
nationale,79,73
analyses,79,65
poutine,79,109
politique,79,253
guerre,80,165
international,80,114
analyse,80,282
interview,80,124
immigration,80,39
nationale,80,84
analyses,80,81
poutine,80,95
politique,80,260
guerre,81,161
international,81,109
analyse,81,334
interview,81,106
immigration,81,36
nationale,81,101
analyses,81,133
poutine,81,103
politique,81,282
